Procedure,Image,Section Name,Section Size,Offset,Calls,Pid,Pid Win,Size
GetCurrentProcessId,KERNEL32.DLL,.text,1142624,1250,33,8072,8072,16
UnmapViewOfFile,KERNEL32.DLL,.text,1142624,1230,1,8072,8072,32
GetModuleFileNameA,KERNEL32.DLL,.text,1142624,1210,1,8072,8072,16
SetLastError,KERNEL32.DLL,.text,1142624,1200,226,8072,8072,16
GetLastError,KERNEL32.DLL,.text,1142624,11f0,204,8072,8072,16
QueryPerformanceCounter,KERNEL32.DLL,.text,1142624,11e0,39,8072,8072,16
GetProcessHeap,KERNEL32.DLL,.text,1142624,11d0,207,8072,8072,16
VirtualAlloc,KERNEL32.DLL,.text,1142624,11c0,15,8072,8072,16
GetCurrentThread,KERNEL32.DLL,.text,1142624,11b0,349,8072,8072,16
LocalAlloc,KERNEL32.DLL,.text,1142624,1190,6750,8072,8072,32
TlsSetValue,KERNEL32.DLL,.text,1142624,1180,57,8072,8072,16
HeapFree,KERNEL32.DLL,.text,1142624,1170,240,8072,8072,16
TlsGetValue,KERNEL32.DLL,.text,1142624,10a0,704,8072,8072,208
GetCurrentThreadId,KERNEL32.DLL,.text,1142624,1080,24,8072,8072,32
GetTickCount,KERNEL32.DLL,.text,1142624,1040,47,8072,8072,32
WaitForSingleObject,KERNEL32.DLL,.text,1142624,1030,5,8072,8072,16
AreFileApisANSI,KERNELBASE.dll,.text,987184,8c2f0,2,8072,8072,7120
CharLowerBuffA,KERNELBASE.dll,.text,987184,63e60,3,8072,8072,624
GetSystemTimeAdjustment,KERNELBASE.dll,.text,987184,611a0,1,8072,8072,144
RegGetKeySecurity,KERNELBASE.dll,.text,987184,356f0,2,8072,8072,592
FindFirstChangeNotificationW,KERNELBASE.dll,.text,987184,33fd0,1,8072,8072,320
RegisterGPNotificationInternal,KERNELBASE.dll,.text,987184,32c30,2,8072,8072,464
RegLoadMUIStringW,KERNELBASE.dll,.text,987184,32a20,12,8072,8072,528
RegEnumKeyExA,KERNELBASE.dll,.text,987184,32650,64,8072,8072,784
SHRegCreateUSKeyW,KERNELBASE.dll,.text,987184,31c60,1,8072,8072,416
UrlUnescapeA,KERNELBASE.dll,.text,987184,304e0,3,8072,8072,256
StrStrA,KERNELBASE.dll,.text,987184,30430,3,8072,8072,176
SHRegQueryInfoUSKeyW,KERNELBASE.dll,.text,987184,2f910,2,8072,8072,976
SHRegEnumUSValueW,KERNELBASE.dll,.text,987184,2f800,8,8072,8072,272
StrRChrA,KERNELBASE.dll,.text,987184,2f520,1,8072,8072,736
SHRegQueryUSValueA,KERNELBASE.dll,.text,987184,2f3f0,6,8072,8072,304
SHRegOpenUSKeyA,KERNELBASE.dll,.text,987184,2f360,6,8072,8072,144
SHRegGetUSValueA,KERNELBASE.dll,.text,987184,2f270,6,8072,8072,240
RegCreateKeyExInternalA,KERNELBASE.dll,.text,987184,2f0d0,1,8072,8072,416
RegCreateKeyExA,KERNELBASE.dll,.text,987184,2f070,1,8072,8072,96
GetCurrentApplicationUserModelId,KERNELBASE.dll,.text,987184,2ecb0,1,8072,8072,416
GetApplicationUserModelId,KERNELBASE.dll,.text,987184,2ebf0,1,8072,8072,192
SHRegEnumUSKeyW,KERNELBASE.dll,.text,987184,2dcc0,12,8072,8072,320
SHRegWriteUSValueW,KERNELBASE.dll,.text,987184,2dad0,8,8072,8072,224
SHRegGetUSValueW,KERNELBASE.dll,.text,987184,2d9e0,1,8072,8072,240
SHRegQueryUSValueW,KERNELBASE.dll,.text,987184,2d890,14,8072,8072,336
SHRegCloseUSKey,KERNELBASE.dll,.text,987184,2d740,33,8072,8072,336
SHRegOpenUSKeyW,KERNELBASE.dll,.text,987184,2d5b0,67,8072,8072,400
_GetMUIStringFromCache,KERNELBASE.dll,.text,987184,2b420,12,8072,8072,1264
_OpenMuiStringCache,KERNELBASE.dll,.text,987184,2b2e0,12,8072,8072,320
LoadStringByReference,KERNELBASE.dll,.text,987184,2ac70,12,8072,8072,1648
StrCmpNCA,KERNELBASE.dll,.text,987184,297c0,2,8072,8072,48
IdnToAscii,KERNELBASE.dll,.text,987184,296c0,4,8072,8072,128
StrChrA_MB,KERNELBASE.dll,.text,987184,29630,3,8072,8072,144
StrCmpNICA,KERNELBASE.dll,.text,987184,295e0,23,8072,8072,80
UrlCombineW,KERNELBASE.dll,.text,987184,28d10,1,8072,8072,2256
UrlCanonicalizeW,KERNELBASE.dll,.text,987184,28830,1,8072,8072,1248
UrlGetPartW,KERNELBASE.dll,.text,987184,27800,2,8072,8072,432
StrCmpNCW,KERNELBASE.dll,.text,987184,26af0,1,8072,8072,2064
_time64,KERNELBASE.dll,.text,987184,25fd0,1,8072,8072,144
time,KERNELBASE.dll,.text,987184,25fc0,1,8072,8072,16
GetUnicodeStringToEightBitStringRoutine,KERNELBASE.dll,.text,987184,25b40,1,8072,8072,192
GetSidIdentifierAuthority,KERNELBASE.dll,.text,987184,25980,37,8072,8072,288
SetHandleCount,KERNELBASE.dll,.text,987184,20500,1,8072,8072,7056
QueryActCtxSettingsW,KERNELBASE.dll,.text,987184,203a0,2,8072,8072,352
SetUnhandledExceptionFilter,KERNELBASE.dll,.text,987184,1ff20,1,8072,8072,640
GetEnvironmentVariableA,KERNELBASE.dll,.text,987184,1f8e0,7,8072,8072,1600
FlsAlloc,KERNELBASE.dll,.text,987184,1c150,6,8072,8072,432
GetStartupInfoW,KERNELBASE.dll,.text,987184,1c090,2,8072,8072,192
DuplicateToken,KERNELBASE.dll,.text,987184,1c040,1,8072,8072,80
GetTempPathW,KERNELBASE.dll,.text,987184,1be50,1,8072,8072,352
TlsFree,KERNELBASE.dll,.text,987184,1bbb0,27,8072,8072,256
DuplicateTokenEx,KERNELBASE.dll,.text,987184,1b500,1,8072,8072,352
DeleteFileW,KERNELBASE.dll,.text,987184,1b210,1,8072,8072,368
IsValidLocaleName,KERNELBASE.dll,.text,987184,1b110,3,8072,8072,256
CreateWellKnownSid,KERNELBASE.dll,.text,987184,1a8b0,8,8072,8072,928
StrCmpNIW,KERNELBASE.dll,.text,987184,19b70,4,8072,8072,240
StrStrIW,KERNELBASE.dll,.text,987184,19880,38,8072,8072,752
QuerySecurityAccessMask,KERNELBASE.dll,.text,987184,19060,5,8072,8072,112
GetFileSecurityW,KERNELBASE.dll,.text,987184,18f10,5,8072,8072,336
GetModuleHandleExA,KERNELBASE.dll,.text,987184,18640,5,8072,8072,320
RegDeleteValueW,KERNELBASE.dll,.text,987184,185a0,4,8072,8072,160
__dllonexit3,KERNELBASE.dll,.text,987184,172b0,1,8072,8072,320
CreateMutexExA,KERNELBASE.dll,.text,987184,16f30,4,8072,8072,128
CreateMutexA,KERNELBASE.dll,.text,987184,16f00,4,8072,8072,48
CreateActCtxW,KERNELBASE.dll,.text,987184,16e40,3,8072,8072,192
_initterm,KERNELBASE.dll,.text,987184,16c60,7,8072,8072,224
_initterm_e,KERNELBASE.dll,.text,987184,16c10,7,8072,8072,80
GetComputerNameExW,KERNELBASE.dll,.text,987184,166f0,1,8072,8072,960
CharNextA,KERNELBASE.dll,.text,987184,162e0,107,8072,8072,96
CharLowerA,KERNELBASE.dll,.text,987184,16260,20,8072,8072,128
ActivateActCtx,KERNELBASE.dll,.text,987184,15f40,2,8072,8072,64
DeactivateActCtx,KERNELBASE.dll,.text,987184,15f00,2,8072,8072,64
SHGetKnownFolderPath,KERNELBASE.dll,.text,987184,15e10,8,8072,8072,96
PathGetDriveNumberW,KERNELBASE.dll,.text,987184,15d70,9,8072,8072,160
PathIsUNCEx,KERNELBASE.dll,.text,987184,15d00,7,8072,8072,80
RegSetValueExW,KERNELBASE.dll,.text,987184,15b80,13,8072,8072,384
RegEnumValueW,KERNELBASE.dll,.text,987184,15810,49,8072,8072,880
RegQueryInfoKeyW,KERNELBASE.dll,.text,987184,15140,351,8072,8072,1744
RegCreateKeyExW,KERNELBASE.dll,.text,987184,150e0,77,8072,8072,96
RegCreateKeyExInternalW,KERNELBASE.dll,.text,987184,14f30,77,8072,8072,432
RegEnumKeyExW,KERNELBASE.dll,.text,987184,144d0,94,8072,8072,752
GetSidSubAuthority,KERNELBASE.dll,.text,987184,141f0,189,8072,8072,64
GetAclInformation,KERNELBASE.dll,.text,987184,140e0,1,8072,8072,48
GetAce,KERNELBASE.dll,.text,987184,140b0,13,8072,8072,48
GetSecurityDescriptorDacl,KERNELBASE.dll,.text,987184,14060,3,8072,8072,80
CreateThreadpoolWait,KERNELBASE.dll,.text,987184,13100,4,8072,8072,304
PathCchCombine,KERNELBASE.dll,.text,987184,12340,7,8072,8072,384
PathCchCombineEx,KERNELBASE.dll,.text,987184,121a0,7,8072,8072,416
PathCchCanonicalizeEx,KERNELBASE.dll,.text,987184,11f30,7,8072,8072,624
StrDupW,KERNELBASE.dll,.text,987184,119b0,20,8072,8072,96
SHCreateDirectoryExW,KERNELBASE.dll,.text,987184,11960,9,8072,8072,80
PathIsRelativeW,KERNELBASE.dll,.text,987184,118b0,9,8072,8072,64
StrCmpNW,KERNELBASE.dll,.text,987184,117c0,2,8072,8072,240
PathAddBackslashW,KERNELBASE.dll,.text,987184,116b0,3,8072,8072,96
PathCchAddBackslashEx,KERNELBASE.dll,.text,987184,11520,3,8072,8072,192
ExpandEnvironmentStringsA,KERNELBASE.dll,.text,987184,10c40,4,8072,8072,832
RegGetValueA,KERNELBASE.dll,.text,987184,f960,20,8072,8072,2928
RegQueryValueExA,KERNELBASE.dll,.text,987184,f600,191,8072,8072,864
RegOpenKeyExA,KERNELBASE.dll,.text,987184,f5d0,150,8072,8072,48
RegOpenKeyExInternalA,KERNELBASE.dll,.text,987184,f400,159,8072,8072,464
GetNativeSystemInfo,KERNELBASE.dll,.text,987184,f300,2,8072,8072,256
SHExpandEnvironmentStringsW,KERNELBASE.dll,.text,987184,f200,4,8072,8072,256
StrToIntW,KERNELBASE.dll,.text,987184,f1b0,10,8072,8072,80
StrCmpNICW,KERNELBASE.dll,.text,987184,f0e0,3,8072,8072,80
FindActCtxSectionStringW,KERNELBASE.dll,.text,987184,ea80,1,8072,8072,1264
QueryActCtxW,KERNELBASE.dll,.text,987184,e8c0,1,8072,8072,128
InitOnceBeginInitialize,KERNELBASE.dll,.text,987184,e660,17,8072,8072,112
RegisterWaitForSingleObjectEx,KERNELBASE.dll,.text,987184,e600,29,8072,8072,96
RegNotifyChangeKeyValue,KERNELBASE.dll,.text,987184,e500,24,8072,8072,256
BaseDllMapResourceIdW,KERNELBASE.dll,.text,987184,dc50,2,8072,8072,304
BaseDllFreeResourceId,KERNELBASE.dll,.text,987184,dc30,3,8072,8072,32
FindNextFileW,KERNELBASE.dll,.text,987184,d780,46,8072,8072,720
LocalReAlloc,KERNELBASE.dll,.text,987184,d310,33,8072,8072,736
CreateThreadpoolCleanupGroup,KERNELBASE.dll,.text,987184,d2c0,1,8072,8072,80
GetSecurityDescriptorSacl,KERNELBASE.dll,.text,987184,d0d0,6,8072,8072,192
CreateDirectoryW,KERNELBASE.dll,.text,987184,cf20,9,8072,8072,320
CharLowerW,KERNELBASE.dll,.text,987184,ccd0,2,8072,8072,176
CharLowerBuffW,KERNELBASE.dll,.text,987184,cc70,5,8072,8072,96
IsWow64Process,KERNELBASE.dll,.text,987184,c680,3,8072,8072,96
CompareStringA,KERNELBASE.dll,.text,987184,c330,1805,8072,8072,848
SpecialMBToWC,KERNELBASE.dll,.text,987184,c210,3610,8072,8072,288
FindFirstFileW,KERNELBASE.dll,.text,987184,c190,9,8072,8072,128
FindFirstFileExW,KERNELBASE.dll,.text,987184,c050,9,8072,8072,320
GetProcessId,KERNELBASE.dll,.text,987184,ba80,1,8072,8072,208
IsDBCSLeadByte,KERNELBASE.dll,.text,987184,ba40,161,8072,8072,64
GlobalMemoryStatusEx,KERNELBASE.dll,.text,987184,b800,2,8072,8072,576
GetProcessMitigationPolicy,KERNELBASE.dll,.text,987184,b400,2,8072,8072,176
HeapSetInformation,KERNELBASE.dll,.text,987184,b340,2,8072,8072,48
GetCommandLineW,KERNELBASE.dll,.text,987184,b330,3,8072,8072,16
HeapCreate,KERNELBASE.dll,.text,987184,b2a0,1,8072,8072,144
TlsAlloc,KERNELBASE.dll,.text,987184,b220,36,8072,8072,128
GetSystemInfo,KERNELBASE.dll,.text,987184,b1a0,8,8072,8072,128
GetProcessVersion,KERNELBASE.dll,.text,987184,b080,10,8072,8072,288
CreateRemoteThreadEx,KERNELBASE.dll,.text,987184,ac60,1,8072,8072,800
GetVersion,KERNELBASE.dll,.text,987184,ab70,1,8072,8072,128
OpenEventA,KERNELBASE.dll,.text,987184,ab00,1,8072,8072,112
GetStringTypeW,KERNELBASE.dll,.text,987184,a9c0,3,8072,8072,320
GetEnvironmentStringsW,KERNELBASE.dll,.text,987184,a900,2,8072,8072,192
FreeEnvironmentStringsA,KERNELBASE.dll,.text,987184,a8d0,2,8072,8072,48
IsValidCodePage,KERNELBASE.dll,.text,987184,a860,3,8072,8072,112
GetCPInfo,KERNELBASE.dll,.text,987184,a770,9,8072,8072,240
OpenRegKey,KERNELBASE.dll,.text,987184,a4b0,17,8072,8072,704
GetCPHashNode,KERNELBASE.dll,.text,987184,a2c0,1805,8072,8072,128
NlsValidateLocale,KERNELBASE.dll,.text,987184,a180,3455,8072,8072,320
ReleaseActCtx,KERNELBASE.dll,.text,987184,a120,1,8072,8072,96
LoadStringW,KERNELBASE.dll,.text,987184,9dd0,211,8072,8072,192
LoadStringBaseExW,KERNELBASE.dll,.text,987184,9ca0,211,8072,8072,304
GlobalFree,KERNELBASE.dll,.text,987184,9b00,1,8072,8072,96
GlobalAlloc,KERNELBASE.dll,.text,987184,9a40,8,8072,8072,192
ResolveDelayLoadedAPI,KERNELBASE.dll,.text,987184,9a00,3,8072,8072,64
GetCommandLineA,KERNELBASE.dll,.text,987184,99f0,2,8072,8072,16
InitializeCriticalSectionEx,KERNELBASE.dll,.text,987184,99a0,116,8072,8072,80
GetSystemDirectoryW,KERNELBASE.dll,.text,987184,9940,9,8072,8072,96
GetWindowsDirectoryW,KERNELBASE.dll,.text,987184,98f0,1,8072,8072,80
GetSystemWindowsDirectoryW,KERNELBASE.dll,.text,987184,9890,2,8072,8072,96
LoadLibraryExA,KERNELBASE.dll,.text,987184,97b0,23,8072,8072,224
RegGetValueW,KERNELBASE.dll,.text,987184,9450,154,8072,8072,864
GetSystemTimePreciseAsFileTime,KERNELBASE.dll,.text,987184,9420,1,8072,8072,48
CreateSemaphoreExW,KERNELBASE.dll,.text,987184,9300,2,8072,8072,256
FindClose,KERNELBASE.dll,.text,987184,9240,9,8072,8072,192
AllocateAndInitializeSid,KERNELBASE.dll,.text,987184,9050,22,8072,8072,352
FreeSid,KERNELBASE.dll,.text,987184,9030,17,8072,8072,32
GetFileAttributesW,KERNELBASE.dll,.text,987184,8e90,30,8072,8072,256
LoadLibraryExW,KERNELBASE.dll,.text,987184,8d80,83,8072,8072,272
DisableThreadLibraryCalls,KERNELBASE.dll,.text,987184,8d50,28,8072,8072,48
GetCurrentPackageId,KERNELBASE.dll,.text,987184,8ce0,70,8072,8072,96
OpenFileMappingW,KERNELBASE.dll,.text,987184,8c40,1,8072,8072,160
OpenEventW,KERNELBASE.dll,.text,987184,89b0,4,8072,8072,192
BasepAdjustObjectAttributesForPrivateNamespace,KERNELBASE.dll,.text,987184,88c0,8,8072,8072,240
CreateFileMappingW,KERNELBASE.dll,.text,987184,8530,3,8072,8072,96
CreateFileMappingNumaW,KERNELBASE.dll,.text,987184,83f0,3,8072,8072,320
ReadFile,KERNELBASE.dll,.text,987184,8330,17,8072,8072,192
GetFileSize,KERNELBASE.dll,.text,987184,82e0,2,8072,8072,80
GetFileSizeEx,KERNELBASE.dll,.text,987184,8270,2,8072,8072,112
CreateFileW,KERNELBASE.dll,.text,987184,7e10,12,8072,8072,1120
GetProcessTimes,KERNELBASE.dll,.text,987184,7c70,1,8072,8072,144
LCMapStringW,KERNELBASE.dll,.text,987184,7650,26,8072,8072,1168
LCMapStringEx,KERNELBASE.dll,.text,987184,7090,34,8072,8072,1472
OpenThread,KERNELBASE.dll,.text,987184,6f00,1,8072,8072,112
CreateMutexExW,KERNELBASE.dll,.text,987184,6e30,4,8072,8072,160
GetNamedLocaleHashNode,KERNELBASE.dll,.text,987184,6410,4,8072,8072,320
SystemTimeToFileTime,KERNELBASE.dll,.text,987184,6360,106,8072,8072,176
GetVersionExA,KERNELBASE.dll,.text,987184,61e0,3,8072,8072,384
GetVersionExW,KERNELBASE.dll,.text,987184,6110,7,8072,8072,160
DeviceIoControl,KERNELBASE.dll,.text,987184,5f70,1,8072,8072,416
VirtualQuery,KERNELBASE.dll,.text,987184,5f20,4,8072,8072,80
MapViewOfFile,KERNELBASE.dll,.text,987184,5e10,4,8072,8072,128
GetFileType,KERNELBASE.dll,.text,987184,5c90,7,8072,8072,224
GetStdHandle,KERNELBASE.dll,.text,987184,5b70,6,8072,8072,288
TrySubmitThreadpoolCallback,KERNELBASE.dll,.text,987184,5b20,5,8072,8072,80
CompareStringW,KERNELBASE.dll,.text,987184,5450,571,8072,8072,1744
InternalLcidToName,KERNELBASE.dll,.text,987184,53b0,571,8072,8072,160
WideCharToMultiByte,KERNELBASE.dll,.text,987184,5230,80,8072,8072,384
lstrlen,KERNELBASE.dll,.text,987184,5210,406,8072,8072,32
MultiByteToWideChar,KERNELBASE.dll,.text,987184,4e80,236,8072,8072,912
VirtualProtectEx,KERNELBASE.dll,.text,987184,4cb0,166,8072,8072,208
VirtualProtect,KERNELBASE.dll,.text,987184,4c80,166,8072,8072,48
CreateThreadpoolWork,KERNELBASE.dll,.text,987184,4ba0,1,8072,8072,96
CallbackMayRunLong,KERNELBASE.dll,.text,987184,4b70,2,8072,8072,48
UnregisterWaitEx,KERNELBASE.dll,.text,987184,4a60,6,8072,8072,96
GetSidSubAuthorityCount,KERNELBASE.dll,.text,987184,49e0,41,8072,8072,128
AddAccessAllowedAce,KERNELBASE.dll,.text,987184,4910,1,8072,8072,48
SetSecurityDescriptorDacl,KERNELBASE.dll,.text,987184,48e0,1,8072,8072,48
InitializeAcl,KERNELBASE.dll,.text,987184,48b0,1,8072,8072,48
InitializeSecurityDescriptor,KERNELBASE.dll,.text,987184,4880,1,8072,8072,48
RegOpenCurrentUser,KERNELBASE.dll,.text,987184,4850,4,8072,8072,48
StrChrW,KERNELBASE.dll,.text,987184,47f0,8,8072,8072,96
ImpersonateSelf,KERNELBASE.dll,.text,987184,47c0,53,8072,8072,48
ProcessIdToSessionId,KERNELBASE.dll,.text,987184,4690,6,8072,8072,240
CompareFileTime,KERNELBASE.dll,.text,987184,4650,23,8072,8072,64
CheckTokenMembership,KERNELBASE.dll,.text,987184,45f0,4,8072,8072,96
FlsFree,KERNELBASE.dll,.text,987184,4440,1,8072,8072,240
GetModuleHandleExW,KERNELBASE.dll,.text,987184,4310,5,8072,8072,304
GetProcAddress,KERNELBASE.dll,.text,987184,42a0,172,8072,8072,112
GetProcAddressForCaller,KERNELBASE.dll,.text,987184,41e0,334,8072,8072,192
CLOSE_LOCAL_HANDLE_INTERNAL,KERNELBASE.dll,.text,987184,4180,585,8072,8072,96
RegQueryValueExW,KERNELBASE.dll,.text,987184,3fd0,614,8072,8072,432
RegOpenKeyExW,KERNELBASE.dll,.text,987184,39c0,608,8072,8072,1552
RegOpenKeyExInternalW,KERNELBASE.dll,.text,987184,3850,700,8072,8072,368
GetTokenInformation,KERNELBASE.dll,.text,987184,3400,120,8072,8072,1104
RegCloseKey,KERNELBASE.dll,.text,987184,3320,662,8072,8072,224
MapPredefinedHandleInternal,KERNELBASE.dll,.text,987184,3290,2343,8072,8072,144
FileTimeToSystemTime,KERNELBASE.dll,.text,987184,31e0,4,8072,8072,176
ExpandEnvironmentStringsW,KERNELBASE.dll,.text,987184,3160,54,8072,8072,128
CreateThreadpoolTimer,KERNELBASE.dll,.text,987184,3090,2,8072,8072,48
GetSecurityDescriptorControl,KERNELBASE.dll,.text,987184,3060,1,8072,8072,48
GetSecurityDescriptorLength,KERNELBASE.dll,.text,987184,3040,1,8072,8072,32
IsValidSecurityDescriptor,KERNELBASE.dll,.text,987184,3020,1,8072,8072,32
IsValidSid,KERNELBASE.dll,.text,987184,2ff0,49,8072,8072,48
EqualSid,KERNELBASE.dll,.text,987184,2fb0,24,8072,8072,64
AccessCheck,KERNELBASE.dll,.text,987184,2f40,1,8072,8072,112
CopySid,KERNELBASE.dll,.text,987184,2f10,106,8072,8072,48
GetLengthSid,KERNELBASE.dll,.text,987184,2ee0,107,8072,8072,48
OpenProcessToken,KERNELBASE.dll,.text,987184,2eb0,80,8072,8072,48
OpenThreadToken,KERNELBASE.dll,.text,987184,2e80,195,8072,8072,48
OpenProcess,KERNELBASE.dll,.text,987184,2e10,2,8072,8072,112
DuplicateHandle,KERNELBASE.dll,.text,987184,2d30,9,8072,8072,224
CreateEventW,KERNELBASE.dll,.text,987184,2c60,42,8072,8072,208
GetModuleHandleA,KERNELBASE.dll,.text,987184,2ad0,1,8072,8072,80
GetModuleHandleW,KERNELBASE.dll,.text,987184,29d0,18,8072,8072,80
unnamedImageEntryPoint,KERNELBASE.dll,.text,987184,26e0,5,8072,8072,752
GetModuleFileNameA,KERNELBASE.dll,.text,987184,25d0,1,8072,8072,272
GetModuleFileNameW,KERNELBASE.dll,.text,987184,2500,31,8072,8072,208
CompareStringOrdinal,KERNELBASE.dll,.text,987184,22e0,4,8072,8072,80
ReleaseSemaphore,KERNELBASE.dll,.text,987184,22b0,2,8072,8072,48
FlushInstructionCache,KERNELBASE.dll,.text,987184,22a0,7,8072,8072,16
GetACP,KERNELBASE.dll,.text,987184,2290,8,8072,8072,16
InitializeCriticalSectionAndSpinCount,KERNELBASE.dll,.text,987184,2270,58,8072,8072,32
FreeLibrary,KERNELBASE.dll,.text,987184,21d0,18,8072,8072,160
VirtualFree,KERNELBASE.dll,.text,987184,2160,4,8072,8072,112
InitOnceExecuteOnce,KERNELBASE.dll,.text,987184,20d0,19,8072,8072,32
BaseFormatObjectAttributes,KERNELBASE.dll,.text,987184,2010,11,8072,8072,192
MapViewOfFileExNuma,KERNELBASE.dll,.text,987184,1d80,4,8072,8072,224
UnmapViewOfFile,KERNELBASE.dll,.text,987184,1d70,2,8072,8072,16
UnmapViewOfFileEx,KERNELBASE.dll,.text,987184,1d20,2,8072,8072,80
CreateEventA,KERNELBASE.dll,.text,987184,1b70,84,8072,8072,224
QueueUserWorkItem,KERNELBASE.dll,.text,987184,1a70,1,8072,8072,48
RevertToSelf,KERNELBASE.dll,.text,987184,1a30,53,8072,8072,64
LocalAlloc,KERNELBASE.dll,.text,987184,1930,6840,8072,8072,176
LocalFree,KERNELBASE.dll,.text,987184,18d0,5104,8072,8072,96
VirtualAlloc,KERNELBASE.dll,.text,987184,1780,15,8072,8072,112
lstrlenW,KERNELBASE.dll,.text,987184,1750,64,8072,8072,48
KernelBaseGetGlobalData,KERNELBASE.dll,.text,987184,1740,6,8072,8072,16
FlsSetValue,KERNELBASE.dll,.text,987184,16e0,30,8072,8072,96
TlsSetValue,KERNELBASE.dll,.text,987184,1690,57,8072,8072,80
GetSystemTimeAsFileTime,KERNELBASE.dll,.text,987184,1630,46,8072,8072,96
GetTickCount64,KERNELBASE.dll,.text,987184,15b0,29,8072,8072,128
ResetEvent,KERNELBASE.dll,.text,987184,1580,2,8072,8072,48
SetEvent,KERNELBASE.dll,.text,987184,1550,17,8072,8072,48
FlsGetValue,KERNELBASE.dll,.text,987184,1500,651,8072,8072,80
CloseHandle,KERNELBASE.dll,.text,987184,14c0,188,8072,8072,64
GetProcessHeap,KERNELBASE.dll,.text,987184,14a0,526,8072,8072,32
GetLastError,KERNELBASE.dll,.text,987184,1470,5254,8072,8072,48
WaitForMultipleObjectsEx,KERNELBASE.dll,.text,987184,1300,2,8072,8072,368
GetTickCount,KERNELBASE.dll,.text,987184,12e0,71,8072,8072,32
SleepEx,KERNELBASE.dll,.text,987184,1170,1,8072,8072,256
WaitForSingleObjectEx,KERNELBASE.dll,.text,987184,1080,65,8072,8072,224
WaitForSingleObject,KERNELBASE.dll,.text,987184,1070,39,8072,8072,16
ReleaseMutex,KERNELBASE.dll,.text,987184,1010,3,8072,8072,48
unnamedImageEntryPoint,pingsender.exe,.text,41078,a9c0,1,8072,8072,1718
.text,pingsender.exe,.text,41078,1000,1,8072,8072,39360
